date,average_price,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,type,year,geography
2017-06-11,1.21,37039853.8,13490545.5,10090861.46,648410.9,12810035.94,9373421.78,3128713.2,307900.96,conventional,2017,Total U.S.
2020-10-25,1.14,7080.11,18.55,743.46,0.0,6318.1,6314.77,3.33,0.0,organic,2020,Grand Rapids
2017-02-05,0.95,3143.96,20.03,321.73,0.0,2802.2,679.58,2122.62,0.0,organic,2017,Boise
2017-12-03,1.1,636106.0,15373.0,576981.0,1540.0,42212.0,20648.0,21564.0,0.0,conventional,2017,Northern New England
2018-03-25,1.04,126662.1,31512.47,24342.6,306.07,70500.96,49898.62,19277.55,1324.79,conventional,2018,Louisville
2018-01-21,1.81,2446.13,41.05,577.32,0.0,1827.76,284.43,1541.86,1.47,organic,2018,Boise
2016-10-23,1.69,14742.89,171.92,6245.22,615.01,7710.74,6163.44,1547.3,0.0,organic,2016,Raleigh/Greensboro
2015-10-04,1.33,98900.48,3020.03,38353.35,101.43,57425.67,56141.23,1284.44,0.0,conventional,2015,Buffalo/Rochester
2016-10-09,1.25,473046.6,143507.8,142805.42,15433.41,171299.97,150537.8,20262.17,500.0,conventional,2016,San Diego
2016-02-28,1.39,51756.47,5743.88,20482.8,6482.18,19047.61,8049.71,10997.9,0.0,organic,2016,Plains
2017-07-30,1.72,470813.03,115910.95,169760.67,2027.83,183113.58,112306.79,69630.16,1176.63,conventional,2017,Seattle
2017-07-30,1.59,14096.72,231.38,177.87,9.09,13678.38,13673.94,4.44,0.0,organic,2017,Harrisburg/Scranton
2019-02-10,0.74,1063152.3,549813.56,103979.46,69181.21,340178.07,252421.76,87752.98,3.33,conventional,2019,West Tex/New Mexico
2016-12-11,0.64,27489.35,268.89,4743.81,0.0,22476.65,698.22,21778.43,0.0,organic,2016,Cincinnati/Dayton
2019-04-07,1.1,215810.11,9169.88,90211.1,311.79,116117.34,37284.65,78826.02,6.67,conventional,2019,Buffalo/Rochester
2017-05-07,1.51,56578.63,1762.76,16113.72,10.69,38691.46,497.52,38193.94,0.0,organic,2017,Seattle
2018-09-23,1.2,3891663.38,2013513.53,293206.23,25030.36,1559913.26,887234.4,611822.2,60856.66,conventional,2018,Southeast
2018-01-07,1.17,502851.14,10284.45,394541.74,4357.02,93667.93,23938.29,69729.64,0.0,conventional,2018,Northern New England
2019-09-08,2.1,29649.68,4266.66,1153.43,0.0,24229.59,24124.36,105.23,0.0,organic,2019,Denver
2019-03-17,1.44,57990.91,584.72,12741.56,0.0,44664.63,44008.19,656.44,0.0,organic,2019,Chicago
2018-04-22,1.45,215608.38,4920.5,50695.71,0.0,159923.46,122203.33,37720.13,0.0,organic,2018,Great Lakes
2015-05-31,1.06,133856.19,57819.4,41122.46,33.05,34881.28,33050.17,1831.11,0.0,conventional,2015,Roanoke
2016-06-26,1.06,98077.6,2762.38,56614.79,3534.27,35166.16,16663.76,15457.04,3045.36,conventional,2016,Louisville
2020-10-25,1.51,87221.66,1318.75,11305.77,0.0,74597.14,45343.4,29253.74,0.0,organic,2020,Seattle
2016-12-25,1.34,914035.42,93875.25,250138.66,3415.27,566606.24,330909.02,235697.22,0.0,organic,2016,Total U.S.
2017-10-15,1.48,205858.6,32691.3,112916.52,74.12,60176.66,48527.09,11649.57,0.0,conventional,2017,Harrisburg/Scranton
2017-12-31,1.46,3463.85,18.12,198.16,0.0,3247.57,3247.57,0.0,0.0,organic,2017,Albany
2018-05-27,1.43,809183.25,216818.7,434563.82,1585.01,156215.72,152745.63,195.73,3274.36,conventional,2018,San Francisco
2019-12-22,0.88,210276.0,85573.42,6270.17,329.5,118102.91,96998.28,20685.57,419.06,conventional,2019,Nashville
2015-03-01,1.03,88304.41,26800.27,44707.74,2869.92,13926.48,13805.14,121.34,0.0,conventional,2015,Spokane
2017-09-17,2.77,8821.08,22.96,4305.79,157.1,4335.23,4168.73,166.5,0.0,organic,2017,Charlotte
2019-03-17,1.37,15328.63,114.9,4245.64,0.0,10968.09,9082.56,1885.53,0.0,organic,2019,Atlanta
2018-06-24,1.2,638611.36,53217.23,367370.9,715.85,217307.38,195156.29,19424.27,2726.82,conventional,2018,Philadelphia
2015-12-13,1.53,65341.66,7762.24,46066.59,0.0,11512.83,4150.64,7362.19,0.0,organic,2015,Great Lakes
2015-02-01,1.67,30193.16,3904.24,14499.51,32.15,11757.26,9989.22,1768.04,0.0,organic,2015,Plains
2016-06-12,1.44,1485642.35,19083.82,976390.73,21103.91,469063.89,404818.7,60441.51,3803.68,conventional,2016,New York
2016-04-24,0.95,217736.25,12802.85,116190.57,22243.74,66499.09,32258.42,30147.93,4092.74,conventional,2016,Indianapolis
2018-01-14,1.53,289124.31,6006.14,215891.85,128.82,67097.5,60219.1,6878.4,0.0,conventional,2018,Hartford/Springfield
2018-01-01,1.28,17217.91,331.16,3474.3,0.0,13412.45,11486.03,1926.42,0.0,organic,2018,Atlanta
2018-10-21,1.29,15885.89,68.27,5182.69,0.0,10634.93,10634.93,0.0,0.0,organic,2018,Grand Rapids
2020-11-15,1.18,25786.91,4737.95,0.0,0.0,21048.96,10638.8,10410.16,0.0,organic,2020,Houston
2017-11-12,1.56,19100.44,204.09,163.45,6.77,18726.13,18711.27,14.86,0.0,organic,2017,Harrisburg/Scranton
2019-12-01,1.15,275881.0,112271.0,42628.0,3029.0,117953.0,83557.0,34332.0,63.0,conventional,2019,Raleigh/Greensboro
2020-07-19,0.84,1547666.43,554891.15,194264.7,7030.36,791480.22,542328.32,223680.63,25471.27,conventional,2020,Houston
2017-02-26,0.77,14724.39,246.43,2759.77,0.0,11718.19,2299.58,9418.61,0.0,organic,2017,Roanoke
2020-06-28,1.38,52140.7,19791.5,2413.44,2.29,29933.47,16982.58,12950.89,0.0,organic,2020,Denver
2015-04-12,0.8,5930072.71,3851189.34,1385674.25,102729.01,590480.11,536034.76,54424.19,21.16,conventional,2015,South Central
2018-07-15,1.86,62374.56,2080.02,25017.17,2.65,35274.72,3426.69,31837.73,10.3,organic,2018,Seattle
2017-01-22,1.49,96918.39,2981.29,38351.15,1985.43,53600.52,39758.09,13842.43,0.0,organic,2017,Midsouth
2016-09-18,1.03,586212.19,121884.72,150306.52,2273.45,311747.5,264786.31,46367.39,593.8,conventional,2016,Seattle
2019-10-13,1.5,502550.52,64899.0,77528.55,1014.89,359108.08,199039.05,159555.06,513.97,conventional,2019,Seattle
2017-02-05,1.28,645655.16,77182.34,383060.06,58041.56,127371.2,111889.17,13700.39,1781.64,conventional,2017,Philadelphia
2019-05-12,0.9,1686960.78,734767.51,270884.82,24521.45,656787.0,441493.35,214046.52,1247.13,conventional,2019,Dallas/Ft. Worth
2019-03-17,1.49,23259.93,923.19,9460.64,0.0,12876.1,12876.1,0.0,0.0,organic,2019,San Diego
2018-07-29,1.32,6019.06,91.35,535.55,0.0,5392.16,5382.16,10.0,0.0,organic,2018,Miami/Ft. Lauderdale
2020-07-26,1.24,99317.94,14065.93,49868.98,759.58,34623.45,23011.42,9376.48,2235.55,conventional,2020,Syracuse
2016-09-04,2.02,9266.73,2868.88,3199.25,0.0,3198.6,709.82,2488.78,0.0,organic,2016,Las Vegas
2020-07-12,1.54,9397.53,212.36,987.86,0.0,8197.31,3206.16,4991.15,0.0,organic,2020,Indianapolis
2017-04-16,1.09,230566.12,111412.23,9801.87,135.7,109216.32,102366.17,5170.15,1680.0,conventional,2017,Nashville
2015-01-18,1.24,195207.6,123138.29,58616.16,0.0,13453.15,13453.15,0.0,0.0,organic,2015,California
2016-01-10,1.04,2373.95,36.85,684.99,0.0,1652.11,211.8,1440.31,0.0,organic,2016,Boise
2017-08-06,1.68,16059.55,572.57,3106.62,0.0,12380.36,10690.06,1690.3,0.0,organic,2017,Detroit
2016-05-08,0.91,373544.69,47270.41,247409.27,357.62,78507.39,77855.49,651.9,0.0,conventional,2016,Harrisburg/Scranton
2017-10-29,1.22,674788.56,450543.04,71919.22,223.75,152102.55,75333.68,76768.87,0.0,conventional,2017,Miami/Ft. Lauderdale
2015-06-07,1.71,2275.26,972.08,9.4,0.0,1293.78,1293.78,0.0,0.0,organic,2015,Tampa
2016-04-24,2.24,10677.34,134.18,3140.18,1.33,7401.65,7324.71,76.94,0.0,organic,2016,Hartford/Springfield
2019-09-22,1.16,27040.34,35.37,1736.73,11.49,25256.75,23752.65,1504.1,0.0,organic,2019,Richmond/Norfolk
2016-01-03,1.05,449263.47,350316.16,32958.06,396.68,65592.57,43674.84,21906.93,10.8,conventional,2016,Atlanta
2018-09-09,2.18,13804.45,2481.58,2615.11,0.0,8707.76,8694.43,13.33,0.0,organic,2018,Hartford/Springfield
2019-03-24,0.69,1641355.83,652678.1,104665.8,85164.12,798847.81,349816.65,449016.71,14.45,conventional,2019,Houston
2020-02-16,2.07,62205.75,6872.29,5683.01,0.0,49650.45,49546.97,103.48,0.0,organic,2020,San Francisco
2017-10-01,2.36,6583.11,26.77,913.31,0.0,5643.03,1750.22,3892.81,0.0,organic,2017,St. Louis
2018-10-21,1.65,14572.33,196.79,4436.41,0.0,9939.13,6126.19,3812.94,0.0,organic,2018,Atlanta
2016-07-10,1.18,311241.09,117420.11,41580.84,38634.53,113605.61,82669.6,14996.21,15939.8,conventional,2016,Detroit
2019-09-22,1.22,284197.32,44266.95,168286.84,328.94,71314.59,56510.87,10957.75,3845.97,conventional,2019,Harrisburg/Scranton
2019-07-21,1.54,889948.62,100279.81,460989.71,8795.84,319883.26,167941.58,148689.46,3252.22,conventional,2019,Baltimore/Washington
2017-04-23,1.02,100154.13,21016.93,31935.14,63.35,47138.71,47076.77,6.19,55.75,conventional,2017,Spokane
2018-11-11,1.19,553848.53,63255.26,227375.47,13296.37,249921.43,98322.16,151238.05,361.22,conventional,2018,Portland
2019-06-09,1.38,151362.57,23707.14,4215.96,4159.49,119279.98,110008.05,9271.93,0.0,organic,2019,South Central
2015-03-01,1.09,49820.01,34980.14,14818.37,0.0,21.5,21.5,0.0,0.0,organic,2015,San Francisco
2017-12-31,1.55,9413.05,1479.66,1733.93,0.0,6199.46,6190.31,9.15,0.0,organic,2017,Las Vegas
2019-03-10,0.92,797655.96,315046.44,29185.37,3072.05,450352.1,375320.62,68168.15,6863.33,conventional,2019,Atlanta
2015-02-22,1.85,7176.69,651.55,5368.11,0.0,1157.03,340.0,817.03,0.0,organic,2015,Detroit
2019-06-09,1.63,1479448.63,117688.94,232232.17,5414.31,1123905.36,858291.35,265537.19,76.82,organic,2019,Total U.S.
2017-01-15,1.26,7323.72,539.1,112.35,0.0,6672.27,3426.67,3245.6,0.0,organic,2017,Orlando
2020-11-01,1.22,116028.8,1090.95,14415.11,0.0,100498.95,25050.56,75448.39,0.0,organic,2020,Chicago
2016-05-01,1.49,4800.24,1054.0,66.24,0.0,3680.0,3680.0,0.0,0.0,organic,2016,Tampa
2019-06-09,0.95,273610.95,76108.86,21849.85,2462.56,173189.68,138093.75,29825.4,5270.53,conventional,2019,Columbus
2020-09-13,0.97,4747415.62,984783.18,632843.57,264366.71,2865422.16,2114425.81,534427.0,216569.35,conventional,2020,Great Lakes
2020-11-22,0.87,7140154.25,1675718.45,807664.56,23125.59,4611089.7,2548485.39,1993920.98,68683.33,conventional,2020,West
2018-03-18,1.17,16113.35,558.54,106.27,0.0,15448.54,4270.87,11177.67,0.0,organic,2018,Buffalo/Rochester
2015-10-11,2.66,14031.73,1046.84,12984.89,0.0,0.0,0.0,0.0,0.0,organic,2015,San Francisco
2018-10-21,1.52,32447.94,4331.55,3348.8,2.95,24764.64,24218.66,545.98,0.0,organic,2018,West Tex/New Mexico
2016-05-08,1.13,119123.05,11723.12,34690.14,0.0,72709.79,72600.22,109.57,0.0,organic,2016,Los Angeles
2015-10-04,0.96,418682.26,265797.09,92780.33,644.43,59460.41,14875.64,44584.77,0.0,conventional,2015,Atlanta
2018-02-04,1.36,7764.86,126.5,542.34,0.0,7096.02,7081.87,14.15,0.0,organic,2018,Orlando
2015-12-27,1.82,1754.98,1154.87,45.01,28.43,526.67,526.67,0.0,0.0,organic,2015,Jacksonville
2015-04-05,1.72,1998.39,922.43,5.96,0.0,1070.0,1070.0,0.0,0.0,organic,2015,Tampa
2015-11-15,1.0,109928.84,41213.9,45406.39,99.0,23209.55,23209.55,0.0,0.0,conventional,2015,Roanoke
2018-11-18,1.14,157102.55,90058.74,8033.83,515.92,58494.06,20781.42,37709.31,3.33,conventional,2018,Jacksonville
2019-01-07,1.44,207661.74,4466.44,40900.63,575.89,161718.78,150810.65,10908.13,0.0,organic,2019,Midsouth
2017-03-19,1.23,141618.19,28859.6,52182.42,79.96,60496.21,59561.05,935.16,0.0,conventional,2017,Roanoke
2018-05-06,1.55,12399.16,27.77,2164.88,0.0,10206.51,4145.81,6060.7,0.0,organic,2018,Nashville
2016-09-25,1.32,3266161.45,1398879.9,588359.56,9605.99,1269316.0,691449.32,573138.62,4728.06,conventional,2016,Southeast
2018-02-18,0.98,6783106.02,2511897.38,1645249.93,107420.55,2518538.16,1311830.11,1187897.07,18810.98,conventional,2018,West
2020-06-21,1.08,6062666.93,2769742.14,246853.45,4527.06,3041544.28,2511670.66,471895.53,57978.09,conventional,2020,Southeast
2018-05-20,1.15,6107948.96,2181143.55,1982500.62,120959.29,1823345.5,1683407.24,47149.23,92789.03,conventional,2018,California
2020-04-05,1.8,393090.3,48136.88,29274.56,165.52,315513.34,189056.6,126456.74,0.0,organic,2020,California
2018-02-25,2.11,24475.48,9731.2,11686.51,0.0,3057.77,3057.77,0.0,0.0,organic,2018,San Francisco
2018-08-12,1.21,1989808.62,744870.85,546228.65,5140.76,693568.36,616151.7,72467.31,4949.35,conventional,2018,Plains
2020-03-15,1.33,8455.72,198.83,1.0,0.0,8255.89,6895.41,1360.48,0.0,organic,2020,New Orleans/Mobile
2015-03-01,1.82,6940.73,5.63,870.75,0.0,6064.35,6064.35,0.0,0.0,organic,2015,Northern New England
2016-11-27,2.01,6470.08,2026.07,2529.2,0.0,1914.81,1848.75,66.06,0.0,organic,2016,Phoenix/Tucson
2016-12-25,1.02,132034.47,58510.89,9135.28,60.38,64327.92,47503.95,16823.97,0.0,conventional,2016,St. Louis
2018-01-07,1.11,4123104.83,1112028.17,1238992.5,350648.99,1421435.17,1154910.93,230241.31,36282.93,conventional,2018,Great Lakes
2019-10-13,1.28,264225.33,100563.22,54355.98,5215.33,104090.8,73378.66,29168.55,1543.59,conventional,2019,Charlotte
2020-05-31,1.21,14349.0,494.0,2.0,0.0,13853.0,13853.0,0.0,0.0,organic,2020,Tampa
2019-07-07,1.39,545759.24,29805.03,325261.51,3543.79,187148.91,108073.32,73177.05,5898.54,conventional,2019,Philadelphia
2020-03-22,1.17,143357.23,39581.01,7286.63,1217.3,95272.29,55214.66,28368.0,11689.63,conventional,2020,Boise
2015-12-27,0.99,386100.49,292097.36,27350.92,297.9,66354.31,48605.95,17748.36,0.0,conventional,2015,Atlanta
2016-11-27,1.18,262530.31,86557.85,47554.19,4974.63,123443.64,121146.63,2289.93,7.08,conventional,2016,Detroit
2018-05-06,1.55,1553505.77,140895.91,311885.58,1342.74,1099216.41,862135.42,237043.0,37.99,organic,2018,Total U.S.
2017-10-08,2.17,7071.72,60.89,2903.35,0.0,4107.48,2453.39,1654.09,0.0,organic,2017,Nashville
2019-10-06,1.92,50128.2,10257.64,6564.29,10.39,33295.88,33187.02,108.86,0.0,organic,2019,San Francisco
2016-07-24,0.94,255732.97,75714.25,23532.47,439.63,156046.62,132587.08,11498.2,11961.34,conventional,2016,St. Louis
2020-01-26,1.55,2903.36,116.26,272.8,0.0,2514.3,1458.83,1055.47,0.0,organic,2020,Albany
2017-08-06,1.18,6994.5,128.76,71.31,0.0,6794.43,6781.1,13.33,0.0,organic,2017,New Orleans/Mobile
2018-01-14,1.71,19434.36,610.29,5917.68,0.0,12906.39,4369.52,8536.87,0.0,organic,2018,Cincinnati/Dayton
2020-07-19,1.88,40635.42,38.45,2070.91,0.0,38526.06,36231.3,2294.76,0.0,organic,2020,Boston
2017-05-21,1.38,100256.85,2307.02,86817.51,334.01,10798.31,5338.56,5203.08,256.67,conventional,2017,Albany
2016-06-05,0.85,1182841.54,555561.07,242491.36,110457.58,274331.53,92784.25,170943.95,10603.33,conventional,2016,Houston
2016-10-16,1.69,638848.04,63424.01,363924.96,19878.73,191620.34,190381.9,1238.44,0.0,conventional,2016,Baltimore/Washington
2016-09-04,1.6,670453.42,77981.63,415924.58,91323.75,85223.46,82376.72,2320.05,526.69,conventional,2016,Chicago
2020-08-02,1.78,6861.75,262.76,110.11,0.0,6488.88,4982.21,1506.67,0.0,organic,2020,Miami/Ft. Lauderdale
2017-05-21,1.64,403959.96,140005.65,211234.12,1385.95,51334.24,49064.02,475.5,1794.72,conventional,2017,Sacramento
2018-11-18,1.09,263577.63,41955.35,86005.48,3796.84,131819.96,63156.74,68655.45,7.77,conventional,2018,Las Vegas
2017-05-14,1.67,4163120.72,235696.82,2525304.86,15247.5,1386871.54,1204975.59,162343.17,19552.78,conventional,2017,Northeast
2017-12-17,1.44,13189.97,69.2,3091.47,78.86,9950.44,9296.79,653.65,0.0,organic,2017,South Carolina
2020-03-29,1.42,16736.01,88.85,2510.7,0.0,14136.46,3167.25,10969.21,0.0,organic,2020,Cincinnati/Dayton
2015-07-05,1.19,275844.88,49829.42,142250.13,3215.99,80549.34,78409.83,1623.22,516.29,conventional,2015,Harrisburg/Scranton
2020-02-09,1.47,4040.3,0.0,471.4,0.0,3568.9,1312.27,2256.63,0.0,organic,2020,Boise
2018-08-26,1.85,108554.9,18325.94,38294.42,0.0,51934.54,51284.86,649.68,0.0,organic,2018,Los Angeles
2016-03-06,1.27,311503.06,4867.45,241128.23,295.4,65211.98,64019.55,1189.08,3.35,conventional,2016,Hartford/Springfield
2015-06-21,1.03,205199.16,7214.14,124628.24,14564.3,58792.48,33861.06,23155.13,1776.29,conventional,2015,Indianapolis
2020-04-05,1.43,22634.25,467.6,520.02,0.0,21646.63,20115.06,1531.57,0.0,organic,2020,Harrisburg/Scranton
2018-02-18,1.3,5092.83,310.36,84.43,0.0,4698.04,2136.41,2561.63,0.0,organic,2018,Syracuse
2019-04-07,1.44,3453.99,0.0,1142.8,0.0,2311.19,1519.82,791.37,0.0,organic,2019,Louisville
2019-04-14,1.81,11927.87,126.75,3767.12,13.26,8020.74,6890.31,1130.43,0.0,organic,2019,South Carolina
2018-07-08,1.3,8634.4,256.6,1388.31,0.0,6965.5,2514.7,4450.8,0.0,organic,2018,Indianapolis
2020-05-24,1.23,807460.0,141183.0,285468.0,363.0,380446.0,247877.0,125808.0,6761.0,conventional,2020,Philadelphia
2017-05-28,1.4,381490.67,238131.34,39531.06,74.61,103753.66,71721.05,31992.33,40.28,conventional,2017,Orlando
2017-12-03,1.54,6026.57,412.51,1265.18,0.0,4348.88,4313.54,35.34,0.0,organic,2017,Columbus
2018-05-06,1.66,179125.17,45933.7,62169.74,0.0,71021.73,70998.39,23.34,0.0,organic,2018,California
2018-05-13,1.77,183923.75,39611.12,72219.65,0.0,72092.98,72062.98,30.0,0.0,organic,2018,California
2018-04-08,1.9,7296.13,210.14,1149.58,13.05,5923.36,2877.46,3045.9,0.0,organic,2018,Jacksonville
2018-09-02,1.27,5801008.94,1590898.51,1619978.1,142686.24,2447446.09,1241357.85,1196522.8,9565.44,conventional,2018,West
2017-04-23,1.38,3193269.98,536784.83,1228762.83,224335.83,1203386.49,762724.52,400843.02,39818.95,conventional,2017,Great Lakes
2017-06-04,1.43,303913.24,85319.88,110335.08,7020.17,101238.11,95259.58,2878.53,3100.0,conventional,2017,Raleigh/Greensboro
2016-10-16,1.35,56442.73,5174.56,13534.89,432.89,37300.39,7119.54,30180.85,0.0,organic,2016,Southeast
2015-10-04,1.11,63157.22,1596.38,39700.73,4198.9,17661.21,10607.98,6299.47,753.76,conventional,2015,Louisville
2020-11-08,1.65,6910.53,108.01,780.04,0.0,6022.48,1177.78,4844.7,0.0,organic,2020,Spokane
2019-10-13,1.08,5011046.27,1890181.25,254365.52,15909.51,2850589.99,1380769.51,1458314.65,11505.83,conventional,2019,Southeast
2019-06-09,1.2,12750.59,250.14,1297.59,0.0,11202.86,7925.27,3277.59,0.0,organic,2019,Indianapolis
2016-04-17,1.14,3374.83,79.92,1329.4,0.0,1965.51,0.0,1965.51,0.0,organic,2016,Spokane
2016-12-25,1.18,690027.33,164595.96,462872.97,2525.58,60032.82,52277.99,7459.83,295.0,conventional,2016,San Francisco
2015-11-01,0.97,31047484.27,10138703.85,14229286.82,1410928.18,5268565.42,3966597.25,1246220.37,55747.8,conventional,2015,Total U.S.
2015-05-10,1.08,735145.02,148762.57,454026.16,16724.31,115631.98,49343.56,66285.96,2.46,conventional,2015,Denver
2019-07-07,2.36,11778.33,252.79,5738.52,2.89,5784.13,5784.13,0.0,0.0,organic,2019,Hartford/Springfield
2017-10-01,1.99,149030.87,4351.29,33501.74,592.25,110585.59,101954.05,8631.54,0.0,organic,2017,Midsouth
2017-07-09,1.12,3382974.98,1520215.45,437585.1,87693.03,1337481.4,1285980.32,788.55,50712.53,conventional,2017,Los Angeles
2018-09-30,1.66,3080.77,31.58,567.26,0.0,2481.93,2481.93,0.0,0.0,organic,2018,Albany
2019-01-07,1.14,885275.4,546503.42,52959.04,5542.8,280270.14,113257.66,166999.15,13.33,conventional,2019,Miami/Ft. Lauderdale
2020-07-12,1.68,19780.85,184.52,4795.2,52.83,14748.3,12943.67,1804.63,0.0,organic,2020,Charlotte
2016-08-28,1.73,2400.5,750.69,90.6,5.88,1553.33,1550.0,3.33,0.0,organic,2016,Jacksonville
2015-07-05,1.47,140413.9,1503.1,56925.46,6707.85,75277.49,74370.82,906.67,0.0,conventional,2015,Buffalo/Rochester
2015-12-20,1.68,5161.57,1124.17,3959.43,0.0,77.97,77.97,0.0,0.0,organic,2015,Sacramento
2016-05-01,0.71,6953488.71,3400699.04,1559296.24,398632.2,1594861.23,1215673.04,368204.58,10983.61,conventional,2016,South Central
2015-07-19,1.2,246513.23,46281.36,63762.88,45046.22,91422.77,90363.6,1059.17,0.0,conventional,2015,Raleigh/Greensboro
2015-10-04,1.02,678935.84,101712.18,364774.25,27621.71,184827.7,41345.58,143474.53,7.59,conventional,2015,Denver
2016-08-07,1.33,3106108.92,449400.31,1387946.82,219477.32,1049284.47,767194.17,255073.17,27017.13,conventional,2016,Great Lakes
2015-12-06,1.09,147544.08,60481.9,25222.92,27.18,61812.08,53742.31,8069.77,0.0,conventional,2015,St. Louis
2015-05-17,1.41,56568.67,38624.93,5554.48,0.0,12389.26,11843.79,545.47,0.0,organic,2015,South Central
2016-12-18,1.63,12212.22,829.17,9348.28,52.46,1982.31,403.33,1578.98,0.0,organic,2016,San Diego
2018-05-27,1.18,206853.82,18639.95,95843.12,137.59,92233.16,17471.5,74082.77,678.89,conventional,2018,Buffalo/Rochester
2017-09-10,2.35,4093.34,195.54,665.8,0.0,3232.0,2181.65,1050.35,0.0,organic,2017,Jacksonville
2018-05-27,1.38,138702.18,2035.45,34242.26,58.08,102366.39,2040.79,100214.13,111.47,organic,2018,Seattle
2015-02-22,1.15,250888.8,99207.09,34703.33,46471.63,70506.75,66789.41,267.65,3449.69,conventional,2015,Detroit
2020-03-01,1.15,4751.65,66.76,209.28,0.0,4475.61,4333.09,142.52,0.0,organic,2020,Jacksonville
2016-08-07,1.19,11490.52,108.73,3845.83,0.0,7535.96,1416.94,6119.02,0.0,organic,2016,Roanoke
2015-09-27,1.07,370321.17,262107.44,61870.63,680.8,45662.3,20533.87,25125.65,2.78,conventional,2015,Atlanta
2017-11-12,0.96,1054327.0,509106.0,271438.0,4615.0,269169.0,120695.0,148352.0,121.0,conventional,2017,Dallas/Ft. Worth
2020-03-15,1.76,34158.86,3251.14,4410.68,0.0,26497.04,22741.77,3755.27,0.0,organic,2020,Philadelphia
2016-12-11,1.47,89037.86,967.77,62963.23,54.34,25052.52,23315.81,1736.71,0.0,conventional,2016,Buffalo/Rochester
2016-03-20,1.4,14926.04,1809.37,8607.36,3.21,4506.1,2285.38,2220.72,0.0,organic,2016,San Diego
2019-11-10,1.17,523568.0,18156.0,290805.0,877.0,213730.0,173509.0,39454.0,767.0,conventional,2019,Philadelphia
2019-07-07,1.39,232722.18,38669.86,66510.87,5943.34,121598.11,99656.22,16841.85,5100.04,conventional,2019,Indianapolis
2019-11-17,1.11,142027.0,4365.0,124228.0,124.0,13310.0,7437.0,5727.0,147.0,conventional,2019,Albany
2019-03-31,1.0,325616.55,89468.48,84912.2,2308.72,148927.15,113948.84,34958.31,20.0,conventional,2019,Richmond/Norfolk
2017-04-09,1.07,225843.95,107031.4,23208.36,1696.6,93907.59,91576.93,2306.18,24.48,conventional,2017,Columbus
2019-02-10,1.16,2173019.47,61266.38,1335812.1,22921.29,753019.7,605363.0,147637.42,19.28,conventional,2019,New York
2019-09-01,1.75,6372.81,28.34,1191.55,0.0,5152.92,5132.45,20.47,0.0,organic,2019,Grand Rapids
2015-12-20,1.15,637091.48,173521.67,364622.31,33083.99,65863.51,65038.1,766.09,59.32,conventional,2015,San Francisco
2015-04-19,1.59,675907.97,215283.51,301783.5,6465.74,152375.22,113428.19,38947.03,0.0,organic,2015,Total U.S.
2016-01-03,1.0,213437.44,105267.98,29054.71,34.87,79079.88,67243.27,11814.57,22.04,conventional,2016,St. Louis
2019-12-22,1.13,14062.2,526.81,687.36,0.0,12848.03,10391.61,2456.42,0.0,organic,2019,Columbus
2015-03-01,1.09,863391.73,24137.05,637043.16,111791.06,90420.46,88092.48,2289.01,38.97,conventional,2015,Chicago
2019-04-14,1.13,4114089.5,1210383.64,1046993.52,30509.16,1826203.18,1426906.87,398898.27,398.04,conventional,2019,Midsouth
2016-03-20,1.06,3368333.6,372244.77,1730562.82,425736.86,839789.15,549844.69,245562.93,44381.53,conventional,2016,Great Lakes
2020-09-13,1.67,30485.86,81.93,2379.85,0.0,28024.08,3481.62,24542.46,0.0,organic,2020,Atlanta
2020-06-28,1.5,30343.96,984.11,4829.03,68.19,24462.63,21496.41,2966.22,0.0,organic,2020,Raleigh/Greensboro
2020-02-23,0.67,1547087.17,469399.26,233420.12,4148.68,840119.11,207999.46,631094.77,1024.88,conventional,2020,Phoenix/Tucson
2015-01-11,1.42,669528.88,270966.74,260971.6,3830.42,133760.12,106844.49,26915.63,0.0,organic,2015,Total U.S.
2019-02-03,0.76,999546.24,211831.49,205908.28,19812.75,561993.72,525409.1,36584.62,0.0,conventional,2019,San Diego
2018-02-18,1.42,134888.08,23406.88,5128.16,27.46,106325.58,94331.46,11994.12,0.0,organic,2018,South Central
2017-01-15,1.75,1427.36,60.33,973.7,0.0,393.33,393.33,0.0,0.0,organic,2017,Grand Rapids
2015-05-10,1.06,95788.53,62505.3,15896.54,7891.16,9495.53,9453.06,0.0,42.47,conventional,2015,Boise
2016-12-04,1.28,2391.74,4.0,997.83,0.0,1389.91,396.67,993.24,0.0,organic,2016,Louisville
2016-12-11,1.42,245721.9,3321.92,186954.78,2350.45,53094.75,51964.82,839.65,290.28,conventional,2016,Hartford/Springfield
2020-08-23,1.63,17238.32,26.6,1567.71,0.0,15644.01,2222.92,13421.09,0.0,organic,2020,Nashville
2019-02-17,0.92,637957.44,314848.99,25256.27,4259.87,293592.31,112840.02,180732.29,20.0,conventional,2019,Orlando
2020-05-03,1.08,1087071.0,168276.78,113358.12,4044.29,801391.81,438079.2,326718.45,36594.16,conventional,2020,Portland
2018-06-03,1.93,28016.81,536.01,18336.97,0.0,9143.83,9140.5,3.33,0.0,organic,2018,Hartford/Springfield
2016-09-04,1.48,95473.7,3089.84,67790.92,68.67,24524.27,24296.23,53.04,175.0,conventional,2016,Buffalo/Rochester
